token,pc1,pc2
plan,0.29075855016708374,0.00935081671923399
efficacy,0.53053879737854,0.07766762375831604
believe,-0.1705392301082611,-0.42278003692626953
prime,-0.30161845684051514,0.533152163028717
build,-0.20191887021064758,-0.13784129917621613
developing,0.28314125537872314,-0.3280557692050934
access,0.14658288657665253,-0.29796162247657776
demand,0.19334323704242706,-0.18584655225276947
equipment,0.3913460075855255,0.12931501865386963
xijinping,-0.4762985408306122,0.24144436419010162
thank,-0.4558705687522888,-0.25150465965270996
arrive,0.4538971185684204,0.1718665361404419
diplomats,-0.21648071706295013,-0.06630713492631912
wang,-0.3303605616092682,0.263349711894989
lockdown,0.24362339079380035,-0.04509728401899338
completed,0.11620251834392548,-0.23068635165691376
leaders,-0.30953624844551086,0.0030992093961685896
hubei,0.2659798860549927,0.07052011787891388
third,0.10231922566890717,0.1490839719772339
alleviation,-0.10164520889520645,-0.25003179907798767
answer,-0.3352734446525574,-0.26514413952827454
sharing,-0.13160793483257294,-0.15571527183055878
decision,-0.14713706076145172,-0.005180899985134602
close,-0.2540745437145233,-0.24578872323036194
scientific,-0.05123324319720268,-0.17064151167869568
receives,0.44820380210876465,0.38588908314704895
text,-0.3639160692691803,0.013850404880940914
executive,-0.44906121492385864,0.21740537881851196
hksar,-0.31687432527542114,-0.11875863373279572
order,-0.1857576072216034,-0.2191072255373001
solidarity,-0.3243890106678009,-0.12567634880542755
met,-0.35118329524993896,0.5141289830207825
sides,-0.2351166307926178,-0.04972761869430542
victory,-0.09098127484321594,-0.12644875049591064
challenge,0.057192761451005936,-0.31892257928848267
relief,0.2839750051498413,0.17622709274291992
speed,-0.0433540977537632,-0.0870889201760292
current,-0.15441709756851196,-0.3317331075668335
tiktok,-0.17602305114269257,-0.16701756417751312
pieces,0.3890359699726105,0.3851732313632965
least,0.1301621049642563,0.06825500726699829
turkish,0.12375940382480621,0.5095183849334717
chain,0.1761590540409088,-0.09721560031175613
malaysia,0.12103744596242905,0.24827490746974945
gdp,0.37778201699256897,0.13946399092674255
egypt,0.4179680049419403,0.18019579350948334
members,-0.09592189639806747,-0.13129670917987823
rose,0.1860264539718628,0.21586892008781433
standards,0.09233203530311584,-0.27274981141090393
airport,-0.22271235287189484,0.1670273095369339
along,-0.07710663229227066,-0.04090274125337601
quarter,0.22433927655220032,0.14688441157341003
series,-0.21020229160785675,-0.015688803046941757
talk,0.006974137853831053,0.10521390289068222
uk,0.051640529185533524,-0.1437712460756302
feb,0.0483187697827816,0.41533857583999634
groups,0.35987356305122375,-0.017839742824435234
issue,-0.14046674966812134,-0.06329673528671265
crisis,-0.05345553159713745,-0.38312196731567383
initiative,-0.36508142948150635,-0.1131477952003479
my,-0.29894426465034485,-0.2517082095146179
talks,-0.291866660118103,0.1750001758337021
white,-0.18200892210006714,0.16553112864494324
projects,0.01529574766755104,-0.277382493019104
pharmaceutical,0.5317779183387756,0.3603203296661377
amp,-0.28544193506240845,0.0367913581430912
special,-0.3760544955730438,-0.0038046175613999367
visited,-0.25733572244644165,0.24653440713882446
nation,0.03816823661327362,-0.1551639884710312
sea,-0.05673014745116234,-0.23431265354156494
become,0.08048270642757416,-0.14379431307315826
helping,0.024239927530288696,-0.2823099195957184
off,0.14336027204990387,0.1069745421409607
protect,-0.039985693991184235,-0.241354301571846
shot,0.35411810874938965,0.32750198245048523
priority,0.21369324624538422,-0.2953442335128784
risk,0.33441075682640076,-0.12324919551610947
again,-0.1651086062192917,-0.05220850929617882
governor,-0.04784386232495308,0.2707309424877167
families,-0.04929158464074135,-0.1068403348326683
exchanges,-0.16617226600646973,-0.17744578421115875
face,0.4022785723209381,0.018276330083608627
pesos,0.5335631370544434,0.30613651871681213
manufacturing,0.23010146617889404,-0.00929688848555088
never,-0.2342536896467209,-0.3242906928062439
front,0.059198491275310516,-0.05370357260107994
residents,0.2072681486606598,-0.14534780383110046
old,0.10283880680799484,0.01855006441473961
different,-0.06209403648972511,-0.20480015873908997
citizens,0.01629815436899662,-0.062031131237745285
provincial,-0.03437313064932823,0.21061238646507263
promote,-0.04359511658549309,-0.16030661761760712
police,-0.22486154735088348,0.22823524475097656
led,0.06704336404800415,0.023188268765807152
social,-0.22631573677062988,-0.060165420174598694
difficult,-0.11989740282297134,-0.265272319316864
uygur,-0.15559569001197815,-0.1283969134092331
once,0.09404692053794861,-0.11737574636936188
stage,0.35326245427131653,-0.0801466852426529
rate,0.3578587472438812,-0.0008088559843599796
southeast,-0.05768667161464691,-0.20609118044376373
leadership,-0.3572106659412384,0.06337445229291916
granted,0.3460690677165985,0.07561986893415451
strengthen,-0.3833353817462921,-0.25997695326805115
caused,0.3312321901321411,-0.2885110676288605
japan,-0.016993051394820213,-0.11089891940355301
laoag,0.11930638551712036,0.38910359144210815
university,-0.15741409361362457,0.3433733582496643
issued,-0.17643162608146667,0.22914239764213562
teodoro_locsin,-0.5271772742271423,0.45318081974983215
head,-0.17426694929599762,0.24395577609539032
councilor,-0.3722616732120514,0.401256263256073
go,-0.17920196056365967,-0.17781893908977509
bank,0.1160639077425003,0.053376711905002594
east,-0.09434694796800613,0.016209015622735023
relevant,-0.20198574662208557,-0.1135600283741951
mutual,-0.3085343539714813,-0.1910502314567566
must,-0.119565948843956,-0.25039583444595337
effects,0.1395193189382553,-0.3177455961704254
am,0.16761359572410583,0.24126005172729492
premier,-0.38291531801223755,0.39370787143707275
ilocos_norte,-0.15269187092781067,0.2544533312320709
behalf,-0.2593899369239807,0.5052803754806519
coming,0.029671119526028633,-0.25056055188179016
mask,0.2912510633468628,0.05358925089240074
dollars,0.5079331994056702,0.13287454843521118
provinces,-0.007856377400457859,-0.15256206691265106
friends,-0.2579360604286194,-0.06695959717035294
give,0.09369828552007675,-0.4026726186275482
late,0.5099097490310669,0.1282927393913269
english,-0.04591802880167961,0.1151958554983139
story,-0.09694930911064148,-0.1941157430410385
frontline,0.19797228276729584,0.044184744358062744
7,0.06501833349466324,0.3200201094150543
partnership,-0.20660419762134552,-0.06856712698936462
locsin,-0.4697645902633667,0.3910258412361145
frontliners,-0.013742095790803432,0.024188712239265442
bags,0.2578437924385071,0.34788236021995544
seen,0.1495285928249359,-0.21314917504787445
respect,-0.2894441485404968,-0.2772032916545868
sales,0.34530332684516907,0.1431586593389511
restrictions,-0.10060209035873413,-0.14249224960803986
published,-0.08511007577180862,0.07146969437599182
students,-0.07691449671983719,0.029662588611245155
fourth,-0.040425218641757965,0.248054638504982
per,0.3016026020050049,-0.08707024157047272
infection,0.37794989347457886,-0.014463505707681179
say,-0.08994391560554504,-0.3346487283706665
areas,0.02941449172794819,-0.17721368372440338
deputy,-0.3820006251335144,0.3517717719078064
opposes,-0.18315930664539337,-0.07296956330537796
terms,-0.027388259768486023,-0.09740681946277618
business,-0.14870081841945648,-0.10843245685100555
instead,-0.07094340026378632,-0.2839270532131195
holiday,0.1024356335401535,-0.03622361272573471
train,0.07704201340675354,-0.17035679519176483
months,0.27397504448890686,-0.042224135249853134
filipinos,0.15246792137622833,-0.10677463561296463
quotes,-0.4663389325141907,0.05376407876610756
needed,0.3392978310585022,-0.038732659071683884
progress,-0.018408278003335,-0.03441496938467026
starting,0.15378713607788086,0.197170227766037
ng,-0.0017569867195561528,0.08157117664813995
taken,0.2001194953918457,-0.1676396280527115
history,-0.12722860276699066,-0.19927869737148285
water,0.13714993000030518,-0.14468000829219818
real,-0.15219660103321075,-0.207809716463089
come,-0.23292270302772522,-0.23954446613788605
ensure,-0.011824549175798893,-0.31145960092544556
autonomous,-0.14917929470539093,-0.1756083369255066
materials,0.338242769241333,0.1372603327035904
annual,0.17190884053707123,0.07317116111516953
consulate,-0.042115967720746994,0.286298006772995
exclusive,-0.2527299225330353,0.28981462121009827
going,-0.008680052123963833,-0.3238898813724518
click,-0.26013195514678955,0.03691495209932327
meet,-0.15644480288028717,-0.1325756311416626
xinhua,-0.17897284030914307,0.07538812607526779
hungary,0.1966552734375,0.17592889070510864
lab,0.23618881404399872,-0.17949697375297546
firms,0.03289896622300148,-0.07897377759218216
europe,0.2398841828107834,-0.07454569637775421
stories,-0.26710471510887146,-0.17283689975738525
stop,-0.09039583802223206,-0.2333662509918213
actively,0.053055841475725174,-0.2675336003303528
stability,-0.3759550452232361,-0.23431846499443054
takes,-0.04567035287618637,-0.1979399472475052
given,0.47477033734321594,-0.08757517486810684
honor,-0.21329012513160706,-0.045214906334877014
medical_center,-0.2859533727169037,0.30576565861701965
confidence,-0.2997343838214874,-0.16336195170879364
show,0.05727562680840492,-0.17376835644245148
lunar,-0.024512629956007004,0.08596797287464142
education,-0.10991377383470535,0.046164270490407944
short,-0.09088444709777832,-0.08862437307834625
put,0.32865628600120544,-0.016127964481711388
fm,-0.19562524557113647,0.3380270004272461
ventilators,0.3456766903400421,0.3583144545555115
institute,0.4779950678348541,0.21181751787662506
mid,0.3093115985393524,0.1338716298341751
especially,0.09349746257066727,-0.25759804248809814
tests,0.31668153405189514,-0.004825401119887829
job,-0.07836627215147018,-0.2487417459487915
railway,-0.07903167605400085,0.044159650802612305
volunteers,0.2532044053077698,0.0856766551733017
cities,0.062060967087745667,-0.06866834312677383
strong,-0.271851122379303,-0.11743078380823135
typhoon,0.059713345021009445,-0.0006699807709082961
july,-0.14128990471363068,0.30770018696784973
ciie,-0.26722991466522217,0.002864057896658778
teddyboylocsin,-0.240553617477417,0.06091967597603798
n,0.4386242628097534,0.27114665508270264
simone,-0.23128898441791534,0.07341016829013824
markets,-0.251578152179718,-0.24488374590873718
the_national_health_commission,-0.2970011830329895,0.45536044239997864
space,0.1276041567325592,-0.05980036035180092
extend,-0.1312870979309082,-0.12608106434345245
energy,-0.026063837110996246,-0.03254125639796257
army,-0.06250814348459244,0.04909351095557213
sinovac_biotech_ltd,0.5509610176086426,0.32183709740638733
six,0.5462530851364136,-0.034168824553489685
goods,0.11918402463197708,0.08436126261949539
bureau,-0.13583892583847046,0.20754775404930115
above,0.3330664038658142,-0.12580516934394836
america,0.1966887265443802,-0.18105627596378326
nationalism,0.12765024602413177,-0.2128036618232727
why,-0.20216961205005646,-0.20798753201961517
military,-0.01947377808392048,-0.024256732314825058
paper,-0.010283002629876137,0.11341948062181473
trust,-0.24549953639507294,-0.24012379348278046
produced,0.5562000870704651,0.33979326486587524
sent,0.16544660925865173,0.06959838420152664
launch,-0.050179582089185715,-0.08661956340074539
record,0.07564084976911545,0.03139422461390495
calls,-0.25269535183906555,0.031893737614154816
wrong,-0.09972424805164337,-0.38340720534324646
forced,-0.19733448326587677,-0.22685253620147705
hard,-0.04894840344786644,-0.2707653045654297
batches,0.5093791484832764,0.29118794202804565
path,-0.14704561233520508,-0.14752927422523499
improving,-0.32277315855026245,-0.14630451798439026
forward,-0.11321673542261124,-0.05954571068286896
contribution,-0.07585553824901581,-0.16889367997646332
committee,-0.13296586275100708,0.1778707355260849
agreed,-0.125270277261734,-0.11397895216941833
stressed,-0.4177592396736145,0.02549886517226696
cotton,-0.1661895364522934,-0.1752200871706009
un,-0.3831179738044739,0.10935703665018082
chile,0.31330952048301697,0.2929905951023102
low,0.12804505228996277,-0.11622533202171326
protection,0.2732185125350952,-0.04456353187561035
ban,-0.19396856427192688,-0.10526442527770996
west,-0.10658116638660431,-0.1577615737915039
inoculation,0.4696996510028839,0.05033741518855095
congress,-0.1602497547864914,0.25693944096565247
distributed,0.3447658121585846,-0.13322260975837708
strategic,-0.3247034251689911,-0.0301210880279541
presidential,-0.1990724354982376,0.27589312195777893
without,-0.07442142814397812,-0.3622366786003113
industrial,0.07205824553966522,-0.11055479943752289
defense,-0.29161861538887024,0.3936370313167572
prosperity,-0.2181709110736847,-0.14787524938583374
sanctions,-0.19989514350891113,0.02418002486228943
quarantine,-0.06749488413333893,-0.1496208757162094
donate,0.45326709747314453,0.3425024151802063
li,-0.2652757167816162,0.3195280432701111
severe,0.3677195608615875,-0.2003127932548523
case,0.15022261440753937,-0.26482075452804565
began,0.17238415777683258,0.2648889422416687
shots,0.5517325401306152,0.19847004115581512
receiving,0.3821415901184082,0.09918851405382156
bring,0.0976472795009613,-0.298148512840271
co,0.07019446790218353,0.152086079120636
took,-0.1239098384976387,0.11095008254051208
trying,-0.12920181453227997,-0.33575642108917236
travel,-0.09451045840978622,0.06794019788503647
origin,0.09281308948993683,-0.33928146958351135
evidence,0.0290748979896307,-0.2462007850408554
several,0.25558504462242126,-0.02799857035279274
nothing,-0.02837618626654148,-0.38142409920692444
joined,-0.10075501352548599,0.28154441714286804
h,-0.10258854925632477,0.3342449963092804
large,0.19118903577327728,-0.10000072419643402
fair,-0.12165866047143936,-0.1460893750190735
ulysses,0.013505344279110432,0.046648576855659485
blame,-0.03901369124650955,-0.31857550144195557
final,0.054580871015787125,-0.11546582728624344
hon,-0.2745685875415802,0.3579702377319336
cebu,0.10498683154582977,0.415279746055603
realitycheck,-0.09921968728303909,-0.043933525681495667
district,0.02475677616894245,0.07412503659725189
red,-0.09030524641275406,0.10997462272644043
eyes,-0.21380074322223663,-0.05199934169650078
jabs,0.3405868709087372,0.04689357429742813
turned,0.07991334795951843,0.3358991742134094
nearly,0.4917733371257782,0.15129809081554413
saw,0.15948902070522308,-0.05137351527810097
ltd,0.10051555186510086,0.16466166079044342
achieved,0.23416587710380554,-0.24650926887989044
exports,0.1979893147945404,-0.01085179578512907
deaths,0.3841979205608368,0.18347810208797455
1st,0.42492154240608215,0.16194547712802887
studies,-0.027252143248915672,-0.010344195179641247
care,0.25417211651802063,0.06110181286931038
living,0.036850832402706146,-0.11050288379192352
county,-0.11204313486814499,-0.055433038622140884
shown,0.33884429931640625,-0.18829560279846191
olympics,-0.17460569739341736,0.07347089797258377
satellite,0.13751767575740814,0.009043249301612377
labor,-0.1260029673576355,-0.22299984097480774
passengers,0.22311614453792572,0.10909155756235123
enterprises,-0.08393196761608124,0.13114768266677856
association,-0.2628821134567261,0.07317902147769928
understanding,-0.24032221734523773,0.01290065422654152
benefit,-0.17243559658527374,-0.20732851326465607
chamber,-0.32267874479293823,0.5293301939964294
party,-0.1980758011341095,-0.11872917413711548
mark,-0.3919066786766052,0.3131103515625
building,-0.3622879683971405,-0.15250864624977112
deal,0.11866447329521179,-0.0012542767217382789
services,0.06842506676912308,-0.052167151123285294
improve,-0.1997658610343933,-0.12569908797740936
designed,0.2368733286857605,-0.11588937789201736
reach,0.44222530722618103,-0.01583382673561573
address,-0.23844067752361298,0.18287025392055511
green,0.023679522797465324,-0.18697522580623627
available,0.1846117377281189,-0.22177612781524658
behind,-0.16020433604717255,-0.1409420371055603
call,-0.3784632980823517,0.18811102211475372
rcep,-0.13005110621452332,-0.1472296416759491
closely,-0.22398139536380768,-0.1306343972682953
contributions,-0.061133503913879395,-0.2055828720331192
mission,0.08401324599981308,-0.07402816414833069
enter,0.22352510690689087,-0.1441836953163147
overseas,0.00641613407060504,0.003589209169149399
taking,-0.03418249264359474,-0.12105662375688553
main,0.036001771688461304,-0.01102817989885807
tested,0.2830044627189636,-0.23424626886844635
arrival,0.1492985337972641,0.38844165205955505
aiib,-0.04576154798269272,0.07482633739709854
comments,-0.235466867685318,0.3497709333896637
politicians,-0.15207110345363617,-0.06125279888510704
enhance,-0.06922846287488937,-0.08840951323509216
distribution,0.49023330211639404,-0.0322565920650959
everyone,-0.3540304899215698,-0.1778552383184433
continues,0.02106611244380474,-0.0606386624276638
york,0.10594288259744644,-0.2576397955417633
researchers,0.26743629574775696,0.02827301062643528
session,-0.1287018060684204,0.34752434492111206
twosessions,-0.11506772041320801,0.11054238677024841
agenda,-0.33370789885520935,0.10538440197706223
claims,-0.10962270945310593,-0.08769842982292175
questions,-0.015737073495984077,0.06435943394899368
home,-0.05447933450341225,-0.13352857530117035
successfully,0.22770440578460693,-0.0693112313747406
watch,-0.17578567564487457,-0.10252942144870758
complete,0.017265552654862404,-0.17693281173706055
cold,0.04722883179783821,-0.1427246630191803
the_chinese_new_year,-0.29463016986846924,0.23526620864868164
gratitude,-0.29413896799087524,-0.062191057950258255
e,-0.10456657409667969,0.3538157641887665
celebration,-0.18011921644210815,0.2815703749656677
italy,0.23978963494300842,-0.08678267896175385
peru,0.4248287081718445,0.1800219714641571
appreciation,-0.36588671803474426,0.14681307971477509
dpwh,-0.40529224276542664,0.29772287607192993
nucleic,0.5107311010360718,0.05097260698676109
choose,0.02534450963139534,-0.2869749069213867
multilateralism,-0.44853290915489197,0.0029799421317875385
highlight,-0.34464603662490845,0.1587762087583542
action,-0.1376170665025711,-0.07904049754142761
october,0.0623830184340477,0.17003396153450012
december,0.45531123876571655,0.28700560331344604
hand,-0.334852397441864,0.07344380766153336
suits,0.4271443486213684,0.2738212049007416
facing,0.007266032509505749,-0.16464124619960785
donates,0.18925023078918457,0.2880437672138214
exchanged,-0.5149927735328674,0.24573446810245514
factcheck,-0.1635810285806656,0.1502230167388916
ca,0.10983654111623764,0.014105647802352905
houston,-0.24620996415615082,0.00541823310777545
august,0.06363388150930405,0.5709778070449829
turnover,-0.11869223415851593,0.6554048657417297
siblings,-0.11217541992664337,-0.0636589452624321
produce,0.44873079657554626,0.07799000293016434
mars,0.18146035075187683,0.04192706570029259
conspiracy,0.1139591634273529,-0.15672968327999115
contain,0.12603574991226196,-0.43551599979400635
follow,-0.056501273065805435,-0.10028202086687088
actions,-0.0847308486700058,-0.11919845640659332
staff,0.21886232495307922,0.09178634732961655
supporting,-0.13517776131629944,0.037808485329151154
implementation,-0.14358258247375488,-0.004754353780299425
product,0.2003507912158966,0.07404307276010513
systems,-0.04403173178434372,-0.2307289093732834
southwest,-0.17452557384967804,0.16649140417575836
aged,0.3471451997756958,-0.02027861215174198
member,0.1682853102684021,-0.008131858892738819
americans,-0.048577986657619476,-0.1481393724679947
period,0.167179673910141,0.06887274235486984
closer,-0.23824775218963623,-0.16833601891994476
itself,-0.1116294264793396,-0.45172783732414246
experiences,-0.055281344801187515,-0.14597778022289276
parties,-0.1255161464214325,-0.13555023074150085
marks,-0.07730473577976227,-0.060372695326805115
brazilian,-0.03766975924372673,0.3341722786426544
needs,0.029460499063134193,-0.24698732793331146
plans,0.08410483598709106,0.018415918573737144
pilipinas,-0.12221713364124298,0.022590119391679764
assist,0.1636042296886444,-0.011428284458816051
jab,0.3445699214935303,0.226082444190979
normal,-0.10445500910282135,-0.09998627752065659
laban,-0.20771461725234985,0.17981909215450287
sa,-0.14943274855613708,0.031808171421289444
africa,-0.161858931183815,0.05786585435271263
titled,-0.32486405968666077,0.09759502112865448
holding,-0.18127943575382233,0.05849069356918335
achieve,0.05661312863230705,-0.2918180823326111
olympic,-0.011543845757842064,0.12415741384029388
singapore,-0.045428235083818436,-0.01947898231446743
picture,-0.014471820555627346,-0.044506318867206573
virtual,-0.448076993227005,0.10687541216611862
message,-0.21745391190052032,0.12009267508983612
phone,-0.2859375774860382,0.45198574662208557
environment,0.02275172434747219,-0.2648429274559021
run,0.0013594154734164476,-0.040017563849687576
economies,-0.032844047993421555,-0.3084266185760498
opportunities,-0.024818196892738342,-0.2540592849254608
inoculated,0.7713950276374817,0.07953077554702759
sign,0.07442626357078552,-0.04660956561565399
giant,0.0908285602927208,0.09621734917163849
6,0.013145622797310352,0.2077135145664215
consular,-0.06470996886491776,-0.011914128437638283
concern,-0.1363719403743744,-0.22073908150196075
laboratory,0.11611717194318771,-0.07617919892072678
cdc,-0.047652099281549454,0.12792566418647766
enjoy,-0.23244760930538177,-0.1591690629720688
include,0.20520448684692383,0.05413663014769554
mainland,0.48614317178726196,0.2813432812690735
state_council_information_office,-0.2190409153699875,0.2856113910675049
zero,0.06661706417798996,-0.1454848200082779
traditional,-0.061411891132593155,0.027412522584199905
created,-0.02814643271267414,-0.2483595460653305
away,-0.07616432011127472,-0.20199114084243774
npc,-0.18410250544548035,0.10796063393354416
present,-0.2755100131034851,-0.015580140985548496
spirit,-0.20295824110507965,-0.17914383113384247
davao,-0.20195475220680237,0.2544197738170624
highest,0.08255492150783539,-0.04783470928668976
problems,-0.10626416653394699,-0.23909325897693634
ability,-0.1499675065279007,-0.36028388142585754
service,-0.09396345168352127,0.09634677320718765
house,-0.16620531678199768,0.11146998405456543
independent,-0.38970524072647095,0.05047235265374184
push,-0.2580574154853821,-0.05498694255948067
thanked,-0.2561328411102295,0.38024914264678955
saying,0.03369671478867531,-0.13057297468185425
representatives,-0.331775039434433,0.25131550431251526
infections,0.18265469372272491,-0.1975312978029251
jr,-0.4447050094604492,0.43453237414360046
adverse,0.22458790242671967,-0.17639964818954468
washington,0.16438551247119904,-0.19017402827739716
necessary,-0.13915307819843292,-0.18453004956245422
serious,0.0944943055510521,-0.2425108700990677
comprehensive,-0.26352056860923767,-0.13241994380950928
potential,0.19408674538135529,-0.02430257387459278
successful,-0.11777856945991516,-0.0045651840046048164
medicine,0.1287192404270172,0.11884213238954544
yan,0.09419488906860352,0.009015652351081371
etc,0.16794273257255554,0.05092053860425949
happynewyear,-0.17031221091747284,0.09445538371801376
reached,0.18535834550857544,0.18519769608974457
chinese_new_year,-0.16029135882854462,-0.0350673608481884
seafood,-0.026481736451387405,-0.3314433991909027
letter,-0.13904212415218353,0.465781569480896
st,-0.18924619257450104,0.23522666096687317
covax,-0.007025763858109713,-0.08244937658309937
buy,0.33128780126571655,-0.14750494062900543
acid,0.4737759530544281,0.008397653698921204
commitment,0.06696859747171402,-0.1691443771123886
km,0.19705887138843536,0.16105008125305176
stand,-0.22216911613941193,-0.07837165892124176
pay,-0.17589916288852692,-0.15525144338607788
own,-0.11494363844394684,-0.19734731316566467
handed,0.06451026350259781,0.42540132999420166
cold_war,0.0019059256883338094,-0.293160080909729
few,-0.09930431097745895,-0.08721958100795746
threat,-0.02251262217760086,-0.309266597032547
mankind,-0.3806065320968628,-0.20769968628883362
temporary,0.04841849207878113,-0.08401307463645935
combat,0.16149497032165527,-0.05915503576397896
highly,-0.017224473878741264,-0.12554635107517242
sets,0.31823962926864624,0.3128734827041626
diagnosis,0.18102720379829407,-0.054205939173698425
goggles,0.298668771982193,0.19678542017936707
valuable,-0.19323448836803436,-0.06675032526254654
friendly,-0.21624302864074707,-0.16747479140758514
nine,0.19323931634426117,0.04139651358127594
policies,-0.19927789270877838,-0.17149430513381958
financial,-0.06731853634119034,-0.1791369915008545
purpose,-0.23655302822589874,-0.014189482666552067
purchase,0.5220623016357422,0.27743270993232727
biopharmaceutical,0.47831231355667114,0.3669777810573578
decades,0.10217102617025375,-0.05255883187055588
factory,0.14354443550109863,-0.14874224364757538
boost,0.13460661470890045,-0.21955642104148865
continued,-0.08685460686683655,-0.046655427664518356
vaccinations,0.33365774154663086,-0.06141677498817444
visa,0.019955800846219063,-0.023793010041117668
confrontation,-0.11427586525678635,-0.23196829855442047
award,-0.23674191534519196,0.20674076676368713
boat,-0.17091548442840576,0.08522901684045792
sector,0.08961156010627747,0.07011796534061432
light,0.015949318185448647,-0.10414633899927139
ang,-0.31886354088783264,0.1826813966035843
zhong_nanshan,0.040825311094522476,0.15352964401245117
named,0.23248112201690674,-0.08270764350891113
villar,-0.4807269275188446,0.3942042887210846
yet,0.05582619830965996,-0.3049549162387848
stable,-0.12683123350143433,-0.24194441735744476
became,-0.17659522593021393,0.1739782691001892
higher,0.2000078409910202,-0.10935422033071518
producers,0.4942165017127991,-0.06663461029529572
mobile,0.06379052996635437,-0.0021668700501322746
network,0.08917475491762161,-0.06728038936853409
shandong,-0.09155171364545822,0.08485176414251328
below,-0.24907071888446808,-0.054067615419626236
ocean,-0.26560714840888977,-0.047258514910936356
chairman,-0.2258799821138382,0.3388175666332245
infrastructure,-0.11166418343782425,-0.10767944902181625
cgtn,-0.19056174159049988,0.009222947061061859
imf,-0.001686565112322569,-0.012372828088700771
k,0.13949932157993317,0.2991119921207428
deep,-0.2579404413700104,-0.13737070560455322
cultural,-0.22928370535373688,-0.07402166724205017
