token,pc1,pc2
pakistan,0.22797420620918274,0.08181420713663101
commission,-0.1279067099094391,0.332437127828598
fda,0.13092049956321716,0.1548043191432953
ice,-0.17789976298809052,-0.0324949212372303
terrorism,-0.1244296133518219,-0.31199344992637634
pm,0.1252364218235016,0.2983870208263397
eu,0.12258976697921753,0.06186269223690033
basic,-0.3002546727657318,-0.08953383564949036
officially,0.32980969548225403,0.05732601508498192
applications,-0.003329408820718527,-0.15534204244613647
place,-0.025654958561062813,-0.1632516235113144
union,0.08172675967216492,0.04046102240681648
administrative,-0.3990851044654846,-0.045135073363780975
origins,0.05580206215381622,0.09460340440273285
sar,-0.29714635014533997,0.003276094561442733
legislature,-0.20458880066871643,0.07955984771251678
rodrigo_duterte,-0.3572617471218109,0.39648565649986267
astrazeneca,0.61089026927948,0.05277901142835617
briefing,-0.36006537079811096,0.3221011161804199
afternoon,-0.07169633358716965,0.23291857540607452
southchinasea,0.04471403732895851,-0.14641012251377106
came,-0.060918331146240234,-0.007999604567885399
really,-0.12679024040699005,-0.3937503397464752
whole,-0.22552809119224548,-0.0939820185303688
ago,-0.1300099492073059,0.15333589911460876
regions,0.40463021397590637,-0.05351380631327629
maritime,-0.3380245864391327,-0.07093542814254761
donald_trump,-0.3935421109199524,0.2628539204597473
bbc,0.08378638327121735,-0.0709916353225708
hundreds,0.09401156008243561,-0.029747022315859795
reiterated,-0.4492262899875641,0.15825989842414856
joko_widodo,0.015311630442738533,0.312477171421051
rollout,0.37059375643730164,0.2984868884086609
process,0.2004774957895279,-0.06304419785737991
aircraft,0.08328796923160553,-0.33337822556495667
supports,-0.2258395552635193,-0.05076967552304268
provides,0.11114538460969925,-0.08899581432342529
vaccinate,0.2514320909976959,0.15199100971221924
question,-0.1793678253889084,0.22388394176959991
currently,0.18352045118808746,-0.14090460538864136
jose,-0.14111118018627167,0.05933122709393501
deeply,-0.07733714580535889,-0.2200278341770172
area,-0.26742684841156006,-0.15750765800476074
returned,-0.010407169349491596,-0.07227657735347748
conditions,0.012270864099264145,-0.3118388056755066
francisco_duque_iii,-0.39657557010650635,0.49954015016555786
metro,-0.13592557609081268,-0.006408788729459047
heart,-0.21960128843784332,-0.07601518929004669
details,-0.19621606171131134,-0.08790431916713715
snow,-0.19301357865333557,-0.16007818281650543
prevent,0.11479314416646957,-0.2812565267086029
trading,0.012463829480111599,-0.16000887751579285
serbia,-0.005624532233923674,0.12344063818454742
bgi,0.43708041310310364,0.16088446974754333
users,0.059025052934885025,-0.15538544952869415
rather,0.027834970504045486,-0.2045978456735611
calling,-0.3505088686943054,-0.16797509789466858
weeks,0.2357359528541565,0.16943423449993134
construction,-0.07203558087348938,-0.12517382204532623
weekend,-0.012804907746613026,-0.07750643044710159
russia,0.15037202835083008,0.10480993986129761
pfizer,0.4633578062057495,0.0015145479701459408
foundation,-0.16035579144954681,0.16024383902549744
santiago,-0.11067844182252884,0.13729572296142578
secure,0.007056254893541336,-0.04460516944527626
doing,0.015994545072317123,-0.20844024419784546
italian,0.15169523656368256,-0.04902058094739914
introduced,0.14487800002098083,0.003620682517066598
governance,-0.14966852962970734,0.025519894436001778
volume,0.1097995862364769,-0.05184982717037201
hold,-0.02505302056670189,0.0249740332365036
allow,-0.27301910519599915,-0.15383869409561157
helped,-0.08908428251743317,-0.31620997190475464
minutes,0.15919548273086548,-0.1150030717253685
fishing,-0.22103914618492126,0.10494031757116318
digital,-0.1888708770275116,-0.16046231985092163
able,0.15451447665691376,-0.3001566231250763
affected,0.05146757885813713,0.047448765486478806
ensuring,-0.08961661905050278,-0.19670450687408447
safeguard,-0.3500857651233673,-0.20153799653053284
china_international_import_expo,-0.16417701542377472,0.11695338040590286
foreigners,0.09773536026477814,-0.16051766276359558
expo,-0.28111714124679565,-0.16274742782115936
oct,-0.20047970116138458,0.22347600758075714
believed,-0.2735298275947571,-0.21510080993175507
negative,0.19554641842842102,-0.19023045897483826
threats,-0.11845043301582336,-0.244232177734375
ppes,0.12411130964756012,0.14317893981933594
dfa,-0.320410817861557,0.3818892240524292
purchased,0.6058429479598999,0.5359631180763245
celebrate,-0.2080485075712204,-0.022282550111413002
probe,0.15025238692760468,0.012013381347060204
actually,-0.07114281505346298,-0.15385708212852478
website,-0.050369296222925186,0.29498955607414246
tablets,-0.13208940625190735,0.27343663573265076
moreno,-0.0041688368655741215,0.27413153648376465
learning,-0.16122978925704956,-0.016796955838799477
success,0.09452146291732788,-0.08386380225419998
expanded,0.2635042071342468,0.11886203289031982
price,0.0785362645983696,-0.09827808290719986
statistics,-0.13634128868579865,0.23421946167945862
love,-0.1939900666475296,-0.10892055928707123
millions,0.012116988189518452,0.024759851396083832
visits,-0.16800779104232788,0.07891158759593964
indonesian,-0.2972247004508972,0.14242425560951233
small,-0.10681204497814178,-0.12619097530841827
changes,-0.20571283996105194,-0.14670050144195557
completion,0.0013350367080420256,-0.06414487957954407
traffic,-0.0783763900399208,-0.11349543929100037
trips,0.3351213037967682,0.23707836866378784
basis,0.020878909155726433,0.08476012200117111
breaking,-0.03508922457695007,-0.06743007153272629
review,0.05820765346288681,0.16552262008190155
committed,-0.1448136866092682,-0.18256686627864838
founding,0.0017368474509567022,0.17531344294548035
consumption,0.1915106624364853,0.056840091943740845
air,0.05641546845436096,0.06278763711452484
rapid,0.20839698612689972,-0.07899367809295654
lives,-0.07058320939540863,-0.06122712045907974
apcu,-0.3650130331516266,0.19125054776668549
promoting,-0.216727152466774,0.06802869588136673
play,-0.038248103111982346,-0.15798184275627136
rules,-0.01680365391075611,-0.2628898024559021
abroad,0.26342496275901794,-0.12151314318180084
internal,-0.35333970189094543,-0.11936261504888535
nor,-0.1319895088672638,-0.26027214527130127
comes,-0.15376563370227814,-0.2584124505519867
solar,-0.04111682251095772,-0.028698233887553215
highways,-0.3671337366104126,0.22941888868808746
duque,-0.3213713765144348,0.19705933332443237
deliver,-0.37548109889030457,0.010893327184021473
games,-0.06666896492242813,-0.08209072798490524
growing,0.044265348464250565,-0.1354222446680069
biden,-0.16828693449497223,0.16353578865528107
hua,-0.31434574723243713,0.32159242033958435
college,-0.052690405398607254,-0.06483522802591324
healthy,-0.25656571984291077,-0.16377803683280945
addressing,-0.2942203879356384,0.08758720010519028
shopping,-0.33793583512306213,0.009604262188076973
momentum,-0.0806533545255661,-0.23270604014396667
france,-0.04843037202954292,-0.036550287157297134
vaccinating,0.28373467922210693,0.009978937916457653
makes,0.14436282217502594,-0.18211276829242706
becoming,0.2157098948955536,0.16189095377922058
flight,-0.0014111899072304368,0.08127769082784653
belt,-0.11895401030778885,-0.10046819597482681
non,0.08611283451318741,-0.038705453276634216
medics,0.08465290069580078,-0.07836335152387619
fully,-0.06152351200580597,-0.08419612050056458
serbian,-0.2531982362270355,0.2903579771518707
interference,-0.3896035850048065,-0.01602960377931595
the_state_council,-0.24007512629032135,0.1541517674922943
intl,-0.11598046123981476,0.008578569628298283
likely,0.2928618788719177,0.07069508731365204
begin,0.2537398934364319,-0.06365634500980377
elderly,0.35401779413223267,0.10636484622955322
documentary,-0.0008844449184834957,-0.08845382183790207
outlets,-0.16653583943843842,-0.17468693852424622
organizations,0.06316425651311874,-0.0780254676938057
ii,-0.18211907148361206,-0.10060222446918488
zhao,-0.27152976393699646,0.17096436023712158
accusations,-0.08166031539440155,-0.11307206004858017
raised,0.1445361077785492,0.18425102531909943
thanks,-0.2538246810436249,0.2280585914850235
showing,0.10992351919412613,-0.0967647135257721
finance,-0.3677171766757965,0.23150907456874847
beginning,0.037444133311510086,-0.19687044620513916
society,-0.08448014408349991,-0.11398939043283463
develop,0.26115238666534424,-0.11813636869192123
disputes,-0.18949267268180847,-0.23577341437339783
differences,-0.2784639894962311,-0.13481904566287994
geopolitical,-0.14569014310836792,-0.2700563669204712
quality,0.0826248973608017,-0.039697349071502686
nationwide,0.2627536356449127,-0.0797642394900322
sars,0.08269748836755753,-0.07379934191703796
ahead,0.2341204583644867,-0.22622036933898926
various,-0.05208907648921013,-0.0066636898554861546
gave,-0.1794910728931427,0.11682582646608353
trip,-0.020300133153796196,-0.015236266888678074
meters,0.051106881350278854,-0.0318935327231884
sebastian,-0.24203379452228546,0.4166301488876343
zhang,-0.246201291680336,0.07370074093341827
adopted,-0.10011568665504456,-0.03139351308345795
consider,-0.033044926822185516,0.03187762200832367
zhou_youbin,-0.2500303387641907,0.32100793719291687
answers,-0.15631327033042908,-0.010539034381508827
establishment,-0.41679733991622925,0.23273971676826477
ceo,-0.02001078613102436,0.08317045122385025
outside,0.011772910133004189,-0.04031713679432869
getting,0.07982809096574783,-0.12259838730096817
roll,0.006346001289784908,-0.06849534809589386
conditional,0.46386685967445374,0.10635428875684738
re,-0.022232599556446075,-0.046458616852760315
victims,0.04429512470960617,-0.13715703785419464
ph,0.23827378451824188,0.03911707177758217
spreading,0.09261978417634964,-0.17612124979496002
me,-0.043786242604255676,-0.2633940279483795
ms,-0.1960882991552353,0.03337819501757622
keep,-0.15185001492500305,-0.25506874918937683
model,-0.20230570435523987,-0.15057002007961273
regulator,0.2266589105129242,0.12134759873151779
others,0.07679664343595505,-0.18831339478492737
massive,0.012565761804580688,-0.039314523339271545
decided,0.30818936228752136,0.17105475068092346
commercial,0.21747814118862152,0.003769392380490899
morocco,0.2724277973175049,-0.06561002135276794
move,-0.2450537234544754,-0.3447563946247101
wish,-0.3058123290538788,-0.21968235075473785
unity,-0.203745037317276,-0.177061527967453
donations,0.10693912208080292,-0.07313155382871628
quick,-0.07867705821990967,-0.23359030485153198
noted,-0.3163146376609802,0.010549429804086685
imported,0.2519295811653137,-0.1494320183992386
young,-0.15576906502246857,-0.1765822023153305
generation,-0.06451945006847382,-0.014593036845326424
davos,-0.41522395610809326,0.06827250868082047
academy,-0.02042575180530548,0.22857245802879333
multiple,0.015259516425430775,-0.08047929406166077
volunteer,0.061312850564718246,-0.23769986629486084
joining,-0.13397593796253204,0.1485472470521927
date,-0.05651428923010826,-0.09409602731466293
importance,-0.1931687593460083,-0.07036194950342178
malacaang,-0.35135239362716675,0.3931349217891693
died,0.2784905731678009,-0.0668194517493248
rise,0.11039797216653824,-0.189512699842453
huo,0.1384248286485672,0.036716341972351074
rail,-0.03893378749489784,-0.16817785799503326
meals,0.06664545834064484,-0.17644593119621277
big,-0.08804555982351303,-0.2007722556591034
scale,0.1535569131374359,-0.02119424194097519
immune,0.22287142276763916,-0.2857981324195862
oil,-0.06145981326699257,-0.1185762956738472
popular,-0.03417140617966652,-0.18809111416339874
inc,-0.17369617521762848,0.335809588432312
tons,0.3107883334159851,0.3201189339160919
investments,-0.12180489301681519,-0.23850774765014648
worth,0.3666832447052002,0.24873313307762146
manner,-0.19432076811790466,-0.2929394841194153
alibaba,0.2545439302921295,0.1229434385895729
border,-0.06302043050527573,0.0442807674407959
return,-0.012146763503551483,-0.2468308061361313
australia,-0.03221365064382553,-0.25981494784355164
discrimination,0.01922272890806198,-0.16459639370441437
nov,-0.10088645666837692,0.24967201054096222
lopez,-0.544643759727478,0.3926825523376465
deepen,-0.3081016540527344,-0.13477671146392822
facilitate,-0.22368840873241425,-0.0019674745853990316
appreciated,-0.35262590646743774,0.007126317825168371
bound,0.07372385263442993,-0.0813930556178093
technical,0.08322501182556152,-0.09179820865392685
luo,-0.38773155212402344,0.3422684669494629
winners,-0.05011419951915741,-0.10876072943210602
app,-0.36210930347442627,0.010631978511810303
concerned,-0.013427267782390118,-0.13877569139003754
antibody,0.25168928503990173,-0.06222828850150108
ideological,-0.1728632003068924,-0.14139409363269806
opportunity,-0.09173498302698135,-0.2468365877866745
neighbors,-0.15623484551906586,-0.21347099542617798
sept,-0.2041286677122116,0.3709808588027954
tackle,-0.007316150236874819,-0.18280215561389923
conversation,-0.30101278424263,0.3356509506702423
aug,-0.15882711112499237,0.39301183819770813
fighttogether,-0.1658928096294403,9.867864719126374e-05
art,-0.1372312307357788,-0.1816040575504303
assistant,-0.27227574586868286,0.30802688002586365
port,-0.01956787519156933,0.15298104286193848
locally,0.7442020773887634,0.5081162452697754
launching,-0.2802780866622925,0.15799859166145325
lines,0.12463490664958954,-0.020023684948682785
planet,0.1262657195329666,-0.06019147112965584
employment,-0.08601655066013336,-0.1421564519405365
sectors,-0.0720207616686821,0.1221245750784874
rest,-0.026749758049845695,-0.27817443013191223
vehicles,0.07873865962028503,-0.13600723445415497
officer,-0.2634819447994232,0.07026518881320953
article,-0.3249298632144928,0.1991635411977768
isko,0.055916041135787964,0.23354463279247284
increased,0.22701159119606018,0.10824452340602875
seven,0.3182917535305023,-0.08384010940790176
operations,-0.12850914895534515,-0.06345802545547485
name,-0.11477729678153992,0.012879862450063229
observers,0.29153311252593994,0.29996395111083984
ongoing,0.05646957829594612,0.020655807107686996
contact,-0.06829298287630081,-0.073567233979702
hall,0.09483155608177185,0.24535995721817017
body,-0.27331459522247314,0.03902146965265274
chinaus,-0.31191498041152954,0.026022156700491905
ll,-0.31231847405433655,-0.22957554459571838
officers,-0.047019824385643005,-0.03882366046309471
mln,0.5410163998603821,0.20533974468708038
prospects,-0.169296994805336,-0.28033530712127686
direct,-0.26432937383651733,0.1708376258611679
fdi,-0.21399472653865814,0.2226748764514923
glamorchina,-0.12375306338071823,-0.20426484942436218
remains,0.05389375612139702,-0.027251241728663445
the_communist_party_of_china,-0.05911047011613846,0.08437786251306534
term,0.048647768795490265,-0.061557576060295105
drive,0.08895700424909592,-0.10723254084587097
handling,-0.0802629292011261,0.1737164407968521
expansion,0.06447891891002655,-0.07902074605226517
worker,0.07463351637125015,0.09135761111974716
shares,-0.04834877699613571,0.19701172411441803
argentina,0.3513522148132324,0.11215303838253021
adding,-0.17194141447544098,-0.011790475808084011
chinaaid,0.008822589181363583,-0.012041552923619747
lie,-0.03228767216205597,-0.21052800118923187
estrella,-0.16675637662410736,-0.08439351618289948
pantaleon,-0.08226049691438675,-0.1353965550661087
previous,0.35856977105140686,-0.08310241252183914
ease,-0.07617095112800598,-0.15768581628799438
congestion,-0.08174239099025726,-0.0865531787276268
entered,0.37071287631988525,0.030588507652282715
nature,0.02221204899251461,-0.08196594566106796
towards,-0.21100927889347076,-0.03271450102329254
impact,0.2009165734052658,-0.06616365909576416
gets,-0.006225219927728176,0.2100931853055954
gross,0.13880260288715363,0.045267608016729355
farmers,-0.15691258013248444,-0.1610288918018341
save,-0.06234505772590637,-0.25362661480903625
carbon,-0.01932399906218052,-0.16618771851062775
dreams,-0.1338597685098648,-0.2732692062854767
rebound,0.11162266135215759,-0.1271108090877533
counterpart,-0.33985960483551025,0.22584174573421478
chunying,-0.2823825180530548,0.32088011503219604
participate,-0.02888086810708046,0.07572394609451294
programs,-0.07166853547096252,-0.3151470124721527
boao,-0.25656750798225403,0.10467956960201263
beyond,-0.04101353511214256,-0.31642258167266846
funded,0.03765394911170006,-0.008481113240122795
binondo,-0.24704833328723907,0.06737514585256577
track,0.00865441095083952,-0.3256087601184845
competition,-0.24889084696769714,-0.1399068534374237
steady,-0.00605736905708909,-0.06847434490919113
preventing,0.36771583557128906,0.07670316845178604
stands,-0.2895658612251282,-0.04623865336179733
claim,0.23709963262081146,-0.1891496628522873
woman,-0.07343324273824692,-0.07665234059095383
map,0.0951342061161995,0.08914565294981003
concerns,-0.23553816974163055,-0.08027186244726181
facebook,-0.21908636391162872,0.18960383534431458
nhc,-0.19909130036830902,0.28145694732666016
scenes,-0.03824295103549957,-0.014328265562653542
limited,0.15887001156806946,-0.0065449257381260395
although,0.1608310341835022,-0.1817472279071808
bri,-0.19963470101356506,-0.03297121450304985
expand,0.3450838327407837,0.067841075360775
vlogger,-0.15673473477363586,-0.09593608975410461
diplomacy,0.026492798700928688,-0.13676556944847107
beautiful,-0.09223385900259018,-0.0660422146320343
cansino,0.45318588614463806,0.19958488643169403
platforms,-0.002826521871611476,-0.010537026450037956
kilometers,0.18210150301456451,-0.018940486013889313
less,0.1747114658355713,-0.11035159975290298
pic,0.11733228713274002,0.12051507830619812
photo,-0.12585318088531494,0.0412745475769043
fifth,-0.08443953096866608,0.12654629349708557
looks,0.0545770600438118,-0.16534559428691864
fujian,-0.1823197454214096,0.11037948727607727
entire,0.10673464089632034,0.07537156343460083
highlighted,-0.2271205335855484,-0.10454126447439194
application,0.05742902681231499,-0.05135398730635643
standing,-0.08446148037910461,0.03172263130545616
tracing,0.02919638715684414,-0.06535393744707108
activities,-0.3254890739917755,-0.014498155564069748
pressure,-0.02811821736395359,-0.22259098291397095
northwest,-0.03663601726293564,-0.08855614066123962
wide,0.10312245786190033,-0.024841943755745888
democracy,-0.28750279545783997,-0.09867018461227417
scholars,-0.1758778840303421,-0.07878223061561584
hoping,0.10917075723409653,-0.010419565252959728
offer,0.18954938650131226,-0.13827629387378693
taiwan,0.02529868483543396,-0.04390862584114075
violations,-0.2324848473072052,-0.08922182768583298
fields,-0.19381074607372284,-0.1014845073223114
understand,-0.25100135803222656,-0.3356928527355194
think,-0.05869150906801224,-0.3363308608531952
judge,-0.1400727927684784,0.08691903948783875
self,0.06661397218704224,-0.1989685744047165
legal,-0.2663209140300751,-0.13190697133541107
solid,0.012363400310277939,-0.12029755860567093
accessibility,0.2458064705133438,-0.2528001070022583
moment,-0.05492069944739342,-0.0813622772693634
arrives,0.19016772508621216,0.15606233477592468
undermine,-0.2841460704803467,-0.27024802565574646
matthew,-0.1842590719461441,0.13685211539268494
legislation,-0.25572463870048523,-0.058168925344944
lead,0.022429844364523888,-0.30244898796081543
point,0.02385377511382103,0.04947274923324585
solve,-0.10841787606477737,-0.2523464858531952
sources,0.24931558966636658,-0.11408830434083939
colombia,0.24480149149894714,-0.034042179584503174
relationship,-0.060013365000486374,-0.3154987096786499
northern,-0.16472980380058289,0.07833841443061829
toward,-0.09917224198579788,-0.07670649886131287
personnel,0.11439257115125656,-0.03546042740345001
site,-0.014080215245485306,-0.03219681605696678
sovereignty,-0.19013424217700958,-0.18442124128341675
tells,-0.3040909767150879,0.10635403543710709
fake,-0.08715876936912537,-0.18015816807746887
unreasonable,-0.2240573763847351,-0.07751069217920303
protocol,-0.1216069683432579,0.10539835691452026
yang,-0.2642817795276642,0.05860587954521179
dialogue,-0.25605520606040955,0.011094794608652592
cov2,-0.028944842517375946,-0.058143965899944305
khairy,-0.5017182230949402,0.39559707045555115
matter,-0.04577121511101723,-0.41659432649612427
kind,-0.04742082580924034,-0.3650332987308502
possibility,0.05700387805700302,-0.08556362986564636
healthcare,0.23113617300987244,0.148611918091774
turn,-0.06161387637257576,0.14425338804721832
seeking,-0.13688814640045166,0.03305627405643463
freedom,-0.16327261924743652,-0.1977241486310959
laws,-0.17517715692520142,-0.1924930363893509
notice,0.09826827049255371,0.2553604543209076
regarding,-0.20755170285701752,-0.06994766741991043
offered,0.11732477694749832,0.040283817797899246
upon,0.03624096140265465,0.03832842409610748
starts,0.16045525670051575,0.11579570174217224
prioritize,-0.024548392742872238,-0.20553286373615265
sur,-0.19644610583782196,0.2146783024072647
rumors,0.02732461504638195,-0.3375454545021057
individuals,-0.1592162400484085,-0.13888958096504211
variant,0.30320921540260315,-0.12291543930768967
hopes,0.06623867154121399,-0.06306280940771103
attempt,-0.059767577797174454,-0.22853843867778778
internet,-0.1427621990442276,0.014582251198589802
observed,0.24734197556972504,-0.12377006560564041
li_keqiang,-0.19691959023475647,0.2432534545660019
standard,0.0623820424079895,-0.25288575887680054
reality,-0.13394217193126678,-0.22061370313167572
confident,0.20160408318042755,-0.0838359147310257
authorization,0.5579292178153992,0.14461319148540497
infected,0.32332760095596313,-0.024135390296578407
robert,-0.0651969239115715,0.13862602412700653
golden,-0.06780227273702621,-0.06299997121095657
rolled,0.03909160941839218,-0.09524155408143997
campaign,0.1750805824995041,-0.16465197503566742
govt,-0.08779730647802353,0.13005220890045166
problem,0.045967064797878265,-0.22743631899356842
samples,0.2105851024389267,-0.11975441128015518
land,-0.03614049404859543,-0.08832420408725739
reactions,-0.019388198852539062,-0.09640993922948837
mild,0.23353208601474762,-0.15895552933216095
conducted,0.09688474982976913,-0.10551124811172485
approach,-0.0602438859641552,-0.14757384359836578
regulatory,0.21349550783634186,0.07754971832036972
aleksandar,-0.24345733225345612,0.3060193359851837
larger,0.19127467274665833,-0.17550957202911377
platform,-0.026375778019428253,-0.03267408907413483
partner,-0.042238011956214905,-0.21953919529914856
centers,-0.019345881417393684,-0.23567865788936615
originated,0.18640360236167908,-0.19796209037303925
required,0.11111492663621902,-0.06027708947658539
greetings,-0.2933311462402344,0.20824405550956726
extended,-0.18674707412719727,0.010893141850829124
celebrating,-0.25725945830345154,0.16993044316768646
l,-0.2324286252260208,0.22632041573524475
elsewhere,0.1275901198387146,-0.048304233700037
applied,0.4326179325580597,0.040131986141204834
then,0.05690695345401764,-0.13570617139339447
river,0.020960621535778046,-0.010152109898626804
obtain,0.28752419352531433,-0.026229839771986008
c,-0.0991610512137413,0.17283062636852264
played,-0.24005426466464996,0.04065243899822235
resources,-0.05433051288127899,-0.23987120389938354
export,0.3906830847263336,-0.03549874573945999
approves,0.19817489385604858,0.1798616200685501
operation,-0.06263145059347153,-0.03948090597987175
speak,-0.011747271753847599,-0.12947814166545868
injection,0.38927561044692993,0.05493257939815521
inoculations,0.3903060555458069,0.09250508248806
consensus,-0.05351497605443001,-0.09428109973669052
course,-0.21792584657669067,-0.11944721639156342
myanmar,-0.055414412170648575,0.04879126697778702
gloria,-0.44757983088493347,0.33317285776138306
arroyo,-0.4370875060558319,0.3223445415496826
panel,0.04400147870182991,0.21683594584465027
north,-0.06182347610592842,0.038652580231428146
symptoms,0.15535739064216614,-0.09712626039981842
poor,-0.018656162545084953,-0.1680375188589096
operating,-0.035616159439086914,-0.2959848642349243
revenue,0.3313060700893402,0.1662331074476242
sta,-0.17639890313148499,0.15224215388298035
romana,-0.0862414687871933,-0.03354750573635101
animals,0.1586037576198578,-0.06353872269392014
inspiring,-0.2903008759021759,-0.11531517654657364
running,0.08517184853553772,-0.002107389736920595
position,-0.10465925186872482,-0.14817391335964203
cargo,-0.052240923047065735,0.000620529055595398
heroes,-0.13548345863819122,-0.2107996940612793
noting,-0.17066361010074615,0.07788532972335815
the_united_arab_emirates,0.24612946808338165,0.059430163353681564
experimental,0.44067806005477905,0.11961271613836288
qomolangma,-0.14275284111499786,0.09422614425420761
communities,-0.02337525226175785,-0.0356999970972538
packs,0.18111082911491394,-0.017531732097268105
until,0.27830344438552856,0.07180751860141754
council,-0.24588452279567719,-0.057931799441576004
half,0.4593685269355774,-0.0998922809958458
cross,-0.09340881556272507,0.08094493299722672
sample,0.08899030089378357,-0.1758999228477478
cope,0.13053560256958008,-0.08111467212438583
form,-0.17267414927482605,-0.10524830967187881
brics,-0.4068642556667328,0.04934759810566902
uphold,-0.42637404799461365,-0.11845295876264572
flu,0.10536769777536392,-0.21724535524845123
speeches,-0.31992676854133606,0.284114271402359
coordination,-0.34003129601478577,-0.0935228243470192
machine,0.08854547888040543,-0.1699775606393814
bolster,-0.09405063837766647,-0.12697860598564148
clear,0.010395667515695095,-0.2559131383895874
capability,0.05501065403223038,-0.08674830198287964
remembered,0.020448822528123856,-0.22345134615898132
clean,-0.051240019500255585,-0.09738706797361374
strengthening,-0.25741565227508545,-0.0375630222260952
training,-0.15762938559055328,-0.10709485411643982
luke,-0.20643235743045807,0.20037518441677094
biggest,-0.045699767768383026,-0.07205267250537872
coldwar,-0.03882492706179619,-0.22770504653453827
telephone,-0.34676527976989746,0.30782777070999146
earliest,-0.13287703692913055,-0.006173263303935528
le,-0.25171709060668945,0.34103256464004517
directly,-0.1800350695848465,0.004975271876901388
clothing,0.26962384581565857,0.11944994330406189
tide,-0.0022665851283818483,-0.054892804473638535
visayas,-0.20898520946502686,0.1919737458229065
marcos,-0.21993796527385712,0.23689615726470947
briefed,-0.34436118602752686,0.22721970081329346
undersecretary,-0.3128155767917633,0.35910385847091675
powerchina,-0.0842733085155487,0.13750597834587097
